Current (A),Voltage_B1(V),Voltage_B2(V),Voltage_B3(V)
1.656481,4.064730,4.115843,4.165381
1.657303,4.063906,4.114187,4.163719
1.657303,4.064730,4.115843,4.165381
1.655659,4.065554,4.115843,4.165381
1.656481,4.063906,4.114187,4.164550
1.656481,4.064730,4.115843,4.165381
1.657303,4.063082,4.115015,4.163719
1.656481,4.064730,4.115843,4.165381
1.657303,4.063906,4.115015,4.164550
1.658125,4.063906,4.115015,4.164550
1.656481,4.065554,4.115843,4.165381
1.657303,4.063906,4.113359,4.162888
1.656481,4.064730,4.115843,4.165381
1.657303,4.063906,4.115015,4.164550
1.658125,4.063906,4.115843,4.165381
1.657303,4.064730,4.115843,4.165381
1.657303,4.063082,4.114187,4.163719
1.657303,4.063906,4.115843,4.165381
1.657303,4.063906,4.115015,4.164550
1.657303,4.063906,4.115843,4.165381
1.657303,4.064730,4.116671,4.165381
1.657303,4.063082,4.113359,4.162888
1.657303,4.065554,4.115843,4.165381
1.656481,4.063906,4.115843,4.164550
1.656481,4.062258,4.114187,4.162888
1.655659,4.063906,4.115843,4.165381
1.656481,4.062258,4.114187,4.162888
1.656481,4.063906,4.115843,4.165381
1.657303,4.063906,4.115843,4.165381
1.657303,4.063082,4.114187,4.162888
1.656481,4.063906,4.115843,4.164550
1.656481,4.063906,4.115843,4.163719
1.657303,4.063082,4.115015,4.162888
1.656481,4.064730,4.116671,4.164550
1.657303,4.061434,4.115015,4.162888
1.656481,4.063906,4.115843,4.163719
1.656481,4.064730,4.115843,4.164550
1.657303,4.062258,4.113359,4.162057
1.657303,4.063906,4.115843,4.164550
1.656481,4.063906,4.115843,4.164550
1.657303,4.062258,4.113359,4.162057
1.655659,4.063906,4.115843,4.164550
1.657303,4.063082,4.115015,4.162888
1.657303,4.063082,4.114187,4.162057
1.656481,4.064730,4.115843,4.163719
1.657303,4.063906,4.115015,4.162888
1.658125,4.063082,4.113359,4.162057
1.656481,4.063906,4.115843,4.164550
1.657303,4.062258,4.113359,4.162888
1.657303,4.063082,4.114187,4.162888
1.656481,4.063082,4.115015,4.163719
1.657303,4.061434,4.113359,4.162057
1.657303,4.063906,4.115015,4.163719
1.657303,4.063082,4.115015,4.163719
1.657303,4.061434,4.112531,4.161226
1.656481,4.063906,4.115843,4.163719
1.657303,4.063906,4.115843,4.162888
1.657303,4.061434,4.113359,4.160395
1.656481,4.063906,4.115843,4.163719
1.657303,4.063082,4.115015,4.162888
1.657303,4.061434,4.113359,4.161226
1.657303,4.063906,4.115015,4.163719
1.657303,4.063082,4.114187,4.163719
1.657303,4.061434,4.112531,4.162057
1.656481,4.063906,4.114187,4.163719
1.657303,4.063906,4.115015,4.163719
1.658125,4.061434,4.113359,4.160395
1.657303,4.063906,4.115015,4.162888
1.657303,4.063906,4.115015,4.162888
1.657303,4.062258,4.113359,4.161226
1.657303,4.062258,4.113359,4.162057
1.657303,4.063906,4.115015,4.163719
1.657303,4.063082,4.114187,4.162888
1.657303,4.061434,4.113359,4.161226
1.657303,4.063082,4.115015,4.162888
1.658125,4.062258,4.114187,4.162888
1.658125,4.059785,4.112531,4.159564
1.657303,4.062258,4.115015,4.162888
1.657303,4.063082,4.115015,4.162888
1.658125,4.060609,4.112531,4.160395
1.657303,4.062258,4.114187,4.162057
1.657303,4.063082,4.114187,4.162057
1.658125,4.060609,4.113359,4.160395
1.657303,4.060609,4.113359,4.160395
1.656481,4.062258,4.115015,4.162888
1.656481,4.062258,4.115015,4.162888
1.658125,4.060609,4.112531,4.160395
1.657303,4.062258,4.114187,4.162057
1.657303,4.063082,4.115015,4.162888
1.657303,4.062258,4.114187,4.162057
1.658125,4.060609,4.112531,4.159564
1.658125,4.062258,4.115015,4.162888
1.657303,4.062258,4.115015,4.162888
1.657303,4.062258,4.114187,4.162057
1.658125,4.059785,4.112531,4.160395
1.657303,4.062258,4.115015,4.162057
1.657303,4.063082,4.114187,4.162888
1.658125,4.060609,4.112531,4.160395
1.658125,4.061434,4.113359,4.161226
1.657303,4.063082,4.114187,4.162888
1.658125,4.063082,4.114187,4.162057
1.658125,4.060609,4.111702,4.160395
1.657303,4.061434,4.112531,4.160395
1.657303,4.063082,4.113359,4.162888
1.657303,4.063082,4.113359,4.162888
1.658125,4.060609,4.111702,4.160395
1.657303,4.061434,4.112531,4.161226
1.657303,4.063082,4.114187,4.162888
1.657303,4.062258,4.113359,4.162888
1.658125,4.059785,4.111702,4.160395
1.657303,4.061434,4.112531,4.162057
1.658125,4.062258,4.113359,4.162888
1.657303,4.062258,4.113359,4.162057
1.658125,4.059785,4.111702,4.158733
1.658125,4.061434,4.112531,4.160395
1.657303,4.062258,4.113359,4.162057
1.657303,4.062258,4.113359,4.161226
1.658125,4.060609,4.110874,4.159564
1.657303,4.061434,4.112531,4.161226
1.657303,4.062258,4.113359,4.161226
1.657303,4.062258,4.113359,4.161226
1.657303,4.060609,4.111702,4.158733
1.657303,4.061434,4.111702,4.159564
1.657303,4.062258,4.114187,4.162057
1.657303,4.062258,4.114187,4.162057
1.658125,4.062258,4.113359,4.161226
1.658948,4.060609,4.111702,4.158733
1.658125,4.061434,4.112531,4.160395
1.658125,4.062258,4.114187,4.162057
1.657303,4.062258,4.113359,4.161226
1.658948,4.061434,4.113359,4.160395
1.658948,4.059785,4.110874,4.159564
1.658125,4.062258,4.113359,4.160395
1.658125,4.062258,4.113359,4.160395
1.658948,4.061434,4.112531,4.160395
1.658948,4.060609,4.110874,4.158733
1.658948,4.060609,4.111702,4.159564
1.658125,4.062258,4.113359,4.160395
1.658125,4.062258,4.112531,4.161226
1.658948,4.058961,4.110874,4.158733
1.658948,4.058961,4.110874,4.158733
1.657303,4.061434,4.113359,4.160395
1.658125,4.061434,4.112531,4.161226
1.658125,4.061434,4.112531,4.160395
1.658948,4.059785,4.110874,4.157902
1.658125,4.059785,4.110874,4.157902
1.657303,4.061434,4.112531,4.161226
1.657303,4.062258,4.113359,4.161226
1.658125,4.060609,4.111702,4.160395
1.658125,4.059785,4.110874,4.158733
1.658125,4.061434,4.111702,4.160395
1.657303,4.062258,4.113359,4.160395
1.657303,4.062258,4.113359,4.160395
1.657303,4.060609,4.111702,4.158733
1.658125,4.059785,4.110874,4.157902
1.658125,4.061434,4.111702,4.159564
1.657303,4.062258,4.111702,4.160395
1.657303,4.062258,4.112531,4.160395
1.658948,4.059785,4.110874,4.157902
1.658948,4.060609,4.110874,4.157902
1.658125,4.061434,4.111702,4.160395
1.657303,4.063082,4.113359,4.160395
1.658948,4.062258,4.111702,4.159564
1.658948,4.060609,4.110874,4.157902
1.658125,4.060609,4.110874,4.158733
1.658125,4.061434,4.113359,4.160395
1.658948,4.061434,4.112531,4.159564
1.658125,4.061434,4.111702,4.158733
1.658948,4.060609,4.110046,4.157902
1.659770,4.060609,4.110874,4.157902
1.658125,4.061434,4.112531,4.159564
1.657303,4.061434,4.113359,4.160395
1.658125,4.059785,4.111702,4.158733
1.659770,4.058961,4.110874,4.157902
1.658948,4.058961,4.110046,4.157902
1.658948,4.058961,4.111702,4.158733
1.658125,4.061434,4.112531,4.159564
1.658125,4.061434,4.111702,4.159564
1.658948,4.058961,4.110046,4.157902
1.658125,4.058961,4.110046,4.157902
1.658125,4.060609,4.110874,4.158733
1.658125,4.062258,4.111702,4.159564
1.658125,4.061434,4.110874,4.159564
1.658948,4.058961,4.109218,4.157071
1.658948,4.058961,4.109218,4.157902
1.658125,4.060609,4.110874,4.158733
1.657303,4.061434,4.111702,4.158733
1.658125,4.060609,4.110874,4.158733
1.658948,4.058961,4.110046,4.157071
1.658948,4.058961,4.110046,4.156240
1.657303,4.059785,4.111702,4.157902
1.658125,4.061434,4.111702,4.158733
1.657303,4.060609,4.110874,4.157902
1.658948,4.058961,4.109218,4.156240
1.657303,4.058137,4.109218,4.157071
1.657303,4.059785,4.110874,4.158733
1.657303,4.060609,4.111702,4.158733
1.658125,4.058961,4.110874,4.157902
1.658125,4.058961,4.110046,4.156240
1.658125,4.058961,4.110046,4.156240
1.657303,4.058961,4.110874,4.157902
1.657303,4.060609,4.111702,4.157902
1.658125,4.058961,4.110046,4.157902
1.657303,4.058961,4.110046,4.156240
1.658125,4.058137,4.110046,4.156240
1.658125,4.060609,4.110874,4.157902
1.657303,4.060609,4.111702,4.157902
1.658125,4.058961,4.110046,4.156240
1.657303,4.058137,4.110046,4.156240
1.658125,4.058137,4.110046,4.157071
1.657303,4.060609,4.111702,4.157902
1.658125,4.059785,4.110874,4.157902
1.658125,4.058137,4.110046,4.155409
1.658125,4.058137,4.110046,4.156240
1.657303,4.059785,4.111702,4.157902
1.657303,4.059785,4.111702,4.157902
1.658948,4.058137,4.109218,4.155409
1.658125,4.058137,4.110046,4.155409
1.658948,4.058961,4.110874,4.157902
1.658948,4.060609,4.111702,4.158733
1.658125,4.058961,4.110046,4.156240
1.658948,4.058137,4.109218,4.155409
1.658125,4.058961,4.110046,4.156240
1.658125,4.060609,4.111702,4.158733
1.658948,4.057313,4.108390,4.155409
1.658948,4.057313,4.108390,4.155409
1.658125,4.058961,4.110046,4.156240
1.658948,4.059785,4.110874,4.157902
1.659770,4.057313,4.108390,4.155409
1.658948,4.057313,4.108390,4.155409
1.658125,4.058961,4.110874,4.157071
1.658125,4.059785,4.110046,4.157902
1.658948,4.057313,4.108390,4.155409
1.658948,4.058137,4.108390,4.155409
1.658125,4.059785,4.110874,4.157902
1.658948,4.058961,4.110874,4.157071
1.658948,4.056489,4.108390,4.155409
1.658948,4.057313,4.109218,4.155409
1.657303,4.059785,4.110874,4.157902
1.659770,4.058137,4.109218,4.156240
1.659770,4.057313,4.108390,4.154577
1.658948,4.057313,4.109218,4.155409
1.657303,4.059785,4.111702,4.158733
1.658948,4.058137,4.108390,4.155409
1.658948,4.057313,4.108390,4.155409
1.658948,4.058137,4.109218,4.156240
1.657303,4.059785,4.110046,4.157902
1.658948,4.056489,4.108390,4.154577
1.659770,4.057313,4.108390,4.155409
1.658948,4.058961,4.110874,4.157902
1.658948,4.057313,4.108390,4.155409
1.658948,4.056489,4.107562,4.154577
1.658948,4.058961,4.110046,4.155409
1.658948,4.058961,4.110046,4.156240
1.658948,4.056489,4.107562,4.153746
1.658948,4.058137,4.108390,4.155409
1.658125,4.058961,4.108390,4.155409
1.658948,4.055665,4.107562,4.153746
1.659770,4.056489,4.107562,4.153746
1.658125,4.058961,4.110046,4.156240
1.658948,4.056489,4.107562,4.152915
1.658948,4.057313,4.106734,4.153746
1.658125,4.059785,4.109218,4.156240
1.658948,4.058137,4.106734,4.152915
1.658948,4.057313,4.107562,4.153746
1.658125,4.059785,4.109218,4.157071
1.659770,4.057313,4.106734,4.154577
1.658948,4.057313,4.106734,4.153746
1.657303,4.058961,4.108390,4.155409
1.658948,4.058137,4.107562,4.155409
1.658125,4.055665,4.106734,4.153746
1.659770,4.058137,4.108390,4.155409
1.658948,4.057313,4.107562,4.153746
1.659770,4.056489,4.106734,4.153746
1.658948,4.058137,4.108390,4.154577
1.658948,4.057313,4.107562,4.155409
1.659770,4.055665,4.106734,4.152915
1.658125,4.058137,4.109218,4.155409
1.658125,4.055665,4.107562,4.153746
1.658948,4.056489,4.107562,4.152915
1.657303,4.057313,4.108390,4.155409
1.658948,4.056489,4.107562,4.153746
1.659770,4.055665,4.107562,4.152915
1.658125,4.058961,4.109218,4.156240
1.658948,4.055665,4.107562,4.152915
1.658948,4.057313,4.106734,4.153746
1.658948,4.058961,4.108390,4.155409
1.658948,4.055665,4.106734,4.152915
1.658948,4.056489,4.107562,4.154577
1.659770,4.056489,4.106734,4.153746
1.658948,4.055665,4.105906,4.152915
1.658125,4.058137,4.108390,4.154577
1.659770,4.055665,4.106734,4.152915
1.658948,4.056489,4.108390,4.152915
1.658125,4.057313,4.108390,4.153746
1.658948,4.055665,4.106734,4.152915
1.658948,4.058137,4.108390,4.155409
1.658948,4.056489,4.106734,4.152915
1.658125,4.056489,4.106734,4.152915
1.658125,4.058137,4.109218,4.154577
1.658948,4.055665,4.107562,4.152084
1.658125,4.056489,4.107562,4.153746
1.658125,4.057313,4.107562,4.153746
1.658948,4.056489,4.106734,4.152915
1.658125,4.058961,4.109218,4.155409
1.659770,4.056489,4.106734,4.152084
1.658948,4.056489,4.107562,4.152915
1.659770,4.058137,4.109218,4.154577
1.659770,4.055665,4.107562,4.152915
1.658948,4.057313,4.108390,4.153746
1.659770,4.055665,4.106734,4.151253
1.658948,4.056489,4.107562,4.152084
1.658125,4.058137,4.108390,4.152915
1.659770,4.055665,4.106734,4.151253
1.658125,4.057313,4.108390,4.152915
1.658125,4.056489,4.106734,4.151253
1.658125,4.057313,4.106734,4.152084
1.658948,4.057313,4.107562,4.152915
1.658948,4.056489,4.105906,4.151253
1.658125,4.058137,4.108390,4.152915
1.659770,4.056489,4.105906,4.152084
1.658125,4.058137,4.107562,4.152915
1.659770,4.056489,4.105906,4.152084
1.659770,4.056489,4.105906,4.152084
1.658948,4.058137,4.107562,4.152915
1.658948,4.056489,4.105906,4.150422
1.658948,4.058137,4.108390,4.152915
1.658948,4.056489,4.105906,4.151253
1.658948,4.056489,4.105906,4.151253
1.658125,4.057313,4.107562,4.152084
1.658948,4.056489,4.105906,4.151253
1.658125,4.057313,4.106734,4.152915
1.657303,4.056489,4.105078,4.151253
1.658125,4.057313,4.106734,4.152915
1.658948,4.056489,4.105078,4.151253
1.658948,4.056489,4.105906,4.151253
1.658948,4.057313,4.106734,4.152915
1.658948,4.055665,4.105078,4.151253
1.657303,4.057313,4.106734,4.152915
1.658948,4.055665,4.105906,4.150422
1.658125,4.055665,4.105906,4.151253
1.658948,4.055665,4.106734,4.152084
1.658948,4.055665,4.105906,4.152084
1.657303,4.056489,4.106734,4.152084
1.659770,4.055665,4.105906,4.152084
1.658125,4.058137,4.106734,4.152915
1.658948,4.055665,4.105078,4.151253
1.658948,4.056489,4.105906,4.151253
1.658948,4.056489,4.105906,4.151253
1.658948,4.055665,4.105078,4.150422
1.658948,4.056489,4.106734,4.152084
1.658948,4.055665,4.105078,4.150422
1.658948,4.056489,4.105078,4.151253
1.658948,4.055665,4.105078,4.150422
1.659770,4.055665,4.105078,4.150422
1.658948,4.057313,4.105906,4.151253
1.658948,4.055665,4.105906,4.150422
1.658948,4.056489,4.105906,4.150422
1.658948,4.055665,4.105906,4.150422
1.659770,4.055665,4.105906,4.151253
1.658948,4.055665,4.105906,4.150422
1.659770,4.055665,4.105906,4.150422
1.659770,4.055665,4.105078,4.150422
1.658948,4.055665,4.105906,4.150422
1.659770,4.055665,4.105906,4.151253
1.658948,4.054840,4.105906,4.150422
1.659770,4.055665,4.105906,4.150422
1.658125,4.054840,4.105078,4.150422
1.658948,4.054840,4.105906,4.150422
1.658948,4.055665,4.105906,4.150422
1.659770,4.054840,4.105906,4.150422
1.658948,4.055665,4.105906,4.150422
1.658125,4.055665,4.105078,4.150422
1.658948,4.055665,4.105078,4.150422
1.658948,4.054840,4.105906,4.150422
1.659770,4.054840,4.105078,4.149591
1.659770,4.054840,4.105078,4.149591
1.658948,4.054840,4.105078,4.149591
1.659770,4.054840,4.105906,4.149591
1.660592,4.054016,4.105078,4.148760
1.659770,4.054840,4.105906,4.150422
1.659770,4.054016,4.105906,4.149591
1.659770,4.054016,4.105078,4.149591
1.659770,4.054016,4.105078,4.148760
1.659770,4.054840,4.105078,4.148760
1.659770,4.054016,4.105078,4.149591
1.658948,4.054016,4.105078,4.148760
1.659770,4.054016,4.104249,4.148760
1.659770,4.054016,4.105078,4.149591
1.658948,4.054016,4.105078,4.149591
1.659770,4.054016,4.105078,4.149591
1.659770,4.053192,4.105078,4.148760
1.659770,4.054016,4.105078,4.149591
1.659770,4.054016,4.105906,4.148760
1.659770,4.054016,4.105078,4.149591
1.658948,4.053192,4.104249,4.148760
1.659770,4.054016,4.104249,4.149591
1.659770,4.054016,4.104249,4.149591
1.659770,4.054016,4.104249,4.149591
1.659770,4.054016,4.104249,4.148760
1.659770,4.054016,4.104249,4.148760
1.659770,4.054016,4.105078,4.149591
1.659770,4.054016,4.105078,4.148760
1.658948,4.054840,4.105078,4.148760
1.658948,4.054016,4.105078,4.148760
1.659770,4.054016,4.105078,4.148760
1.658948,4.054016,4.104249,4.148760
1.658948,4.054840,4.104249,4.149591
1.658948,4.054840,4.104249,4.148760
1.658125,4.054840,4.104249,4.149591
1.658948,4.054840,4.104249,4.149591
1.659770,4.054840,4.104249,4.148760
1.659770,4.054016,4.105078,4.148760
1.658948,4.054840,4.105078,4.148760
1.658948,4.054840,4.105078,4.148760
1.658948,4.054840,4.105078,4.148760
1.659770,4.054840,4.105078,4.148760
1.659770,4.054016,4.105078,4.148760
1.659770,4.054840,4.104249,4.148760
1.659770,4.054840,4.104249,4.148760
1.658948,4.054016,4.104249,4.148760
1.659770,4.054016,4.105078,4.148760
1.659770,4.054016,4.104249,4.148760
1.659770,4.054016,4.104249,4.148760
1.659770,4.054016,4.104249,4.149591
1.658125,4.054016,4.104249,4.148760
1.659770,4.054840,4.104249,4.148760
1.659770,4.054016,4.103421,4.147929
1.659770,4.053192,4.103421,4.147929
1.659770,4.053192,4.102593,4.147098
1.660592,4.054016,4.103421,4.147929
1.659770,4.053192,4.102593,4.147098
1.659770,4.053192,4.103421,4.147929
1.659770,4.054016,4.103421,4.147929
1.658948,4.053192,4.102593,4.147098
1.659770,4.054016,4.103421,4.147929
1.659770,4.053192,4.102593,4.147098
1.659770,4.053192,4.102593,4.147098
1.660592,4.054016,4.103421,4.147929
1.659770,4.053192,4.102593,4.147098
1.659770,4.053192,4.103421,4.147929
1.660592,4.052368,4.102593,4.146267
1.659770,4.054016,4.103421,4.147098
1.660592,4.053192,4.102593,4.147098
1.659770,4.053192,4.102593,4.147929
1.659770,4.054016,4.103421,4.147929
1.660592,4.053192,4.101765,4.147098
1.660592,4.054016,4.103421,4.147098
1.660592,4.052368,4.102593,4.146267
1.660592,4.053192,4.102593,4.147098
1.661414,4.053192,4.102593,4.147929
1.661414,4.053192,4.102593,4.147098
1.659770,4.054016,4.103421,4.147929
1.661414,4.053192,4.102593,4.146267
1.660592,4.053192,4.103421,4.147098
1.659770,4.053192,4.102593,4.146267
1.660592,4.053192,4.103421,4.147098
1.660592,4.053192,4.103421,4.147098
1.660592,4.052368,4.101765,4.146267
1.660592,4.053192,4.103421,4.147098
1.662236,4.052368,4.101765,4.145436
1.661414,4.053192,4.102593,4.146267
1.661414,4.052368,4.101765,4.146267
1.660592,4.053192,4.101765,4.147098
1.661414,4.053192,4.101765,4.147098
1.661414,4.051544,4.100937,4.145436
1.661414,4.053192,4.102593,4.146267
1.662236,4.051544,4.100937,4.145436
1.660592,4.053192,4.102593,4.146267
1.662236,4.052368,4.100937,4.145436
1.660592,4.053192,4.102593,4.146267
1.660592,4.053192,4.102593,4.146267
1.661414,4.050720,4.100937,4.144605
1.660592,4.052368,4.102593,4.147098
1.661414,4.050720,4.100937,4.145436
1.661414,4.052368,4.102593,4.147098
1.661414,4.050720,4.100937,4.145436
1.659770,4.051544,4.101765,4.145436
1.659770,4.052368,4.102593,4.146267
1.661414,4.050720,4.100937,4.145436
1.659770,4.052368,4.102593,4.146267
1.661414,4.050720,4.100937,4.144605
1.660592,4.051544,4.102593,4.147098
1.662236,4.052368,4.102593,4.146267
1.661414,4.050720,4.100109,4.144605
1.660592,4.052368,4.101765,4.146267
1.661414,4.051544,4.100937,4.144605
1.660592,4.053192,4.101765,4.145436
1.660592,4.053192,4.102593,4.146267
1.661414,4.050720,4.100937,4.143774
1.659770,4.053192,4.102593,4.145436
1.660592,4.050720,4.100937,4.143774
1.659770,4.053192,4.103421,4.146267
1.659770,4.053192,4.102593,4.145436
1.659770,4.050720,4.100937,4.143774
1.659770,4.052368,4.102593,4.145436
1.660592,4.052368,4.100937,4.144605
1.660592,4.051544,4.100937,4.145436
1.659770,4.052368,4.102593,4.145436
1.660592,4.050720,4.100109,4.142942
1.659770,4.052368,4.101765,4.145436
1.659770,4.051544,4.100937,4.144605
1.660592,4.051544,4.100937,4.144605
1.660592,4.052368,4.101765,4.145436
1.660592,4.049895,4.100109,4.142942
1.659770,4.053192,4.102593,4.145436
1.659770,4.052368,4.101765,4.145436
1.660592,4.050720,4.099281,4.142942
1.660592,4.052368,4.102593,4.145436
1.661414,4.051544,4.101765,4.144605
1.661414,4.050720,4.100937,4.143774
1.659770,4.052368,4.102593,4.145436
1.660592,4.050720,4.100937,4.143774
1.659770,4.050720,4.100937,4.142942
1.659770,4.051544,4.102593,4.144605
1.660592,4.050720,4.100109,4.142942
1.659770,4.051544,4.101765,4.143774
1.659770,4.052368,4.101765,4.144605
1.660592,4.050720,4.100109,4.143774
1.659770,4.051544,4.100937,4.144605
1.660592,4.052368,4.102593,4.145436
1.660592,4.049071,4.099281,4.142111
1.659770,4.051544,4.101765,4.144605
1.659770,4.051544,4.100937,4.145436
1.661414,4.049071,4.100109,4.142942
1.659770,4.050720,4.101765,4.144605
1.659770,4.052368,4.101765,4.144605
1.661414,4.050720,4.100109,4.142942
1.660592,4.050720,4.100937,4.143774
1.659770,4.051544,4.101765,4.144605
1.661414,4.050720,4.100937,4.143774
1.660592,4.049895,4.100109,4.142111
1.659770,4.051544,4.101765,4.144605
1.659770,4.052368,4.101765,4.144605
1.661414,4.048247,4.098453,4.142111
1.661414,4.051544,4.100937,4.144605
1.659770,4.051544,4.100937,4.144605
1.660592,4.050720,4.100109,4.142942
1.661414,4.049895,4.099281,4.142942
1.659770,4.050720,4.100937,4.144605
1.660592,4.051544,4.100937,4.142942
1.661414,4.049895,4.098453,4.141280
1.659770,4.052368,4.101765,4.144605
1.659770,4.052368,4.100937,4.143774
1.661414,4.049895,4.099281,4.141280
1.660592,4.050720,4.100109,4.142111
1.659770,4.052368,4.100937,4.143774
1.659770,4.051544,4.100109,4.142942
1.661414,4.048247,4.098453,4.140449
1.659770,4.050720,4.100937,4.142942
1.659770,4.052368,4.100937,4.142942
1.660592,4.049895,4.098453,4.141280
